-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 0 0
-2.675 8.62069e-06 8.40241e-06
-2.625 8.62069e-06 8.40241e-06
-2.575 0 0
-2.525 0 0
-2.475 3.44828e-05 1.54212e-05
-2.425 4.31034e-05 1.66939e-05
-2.375 0.000103448 2.55731e-05
-2.325 0.000181034 5.64968e-05
-2.275 0.000284483 5.75395e-05
-2.225 0.0005 8.34917e-05
-2.175 0.000956897 0.00013044
-2.125 0.00144828 0.000137607
-2.075 0.00207759 0.000186285
-2.025 0.00465517 0.000303566
-1.975 0.006 0.000300762
-1.925 0.00991379 0.000529945
-1.875 0.014431 0.000422167
-1.825 0.0208017 0.000731518
-1.775 0.0302414 0.000790043
-1.725 0.0429224 0.00152079
-1.675 0.0595086 0.0013877
-1.625 0.0773621 0.00164771
-1.575 0.100129 0.00245252
-1.525 0.125336 0.00155553
-1.475 0.154664 0.00175602
-1.425 0.176198 0.00284508
-1.375 0.208552 0.00292627
-1.325 0.241638 0.00291962
-1.275 0.270233 0.00421521
-1.225 0.30494 0.00377059
-1.175 0.323931 0.00334981
-1.125 0.350957 0.00414033
-1.075 0.365819 0.0042963
-1.025 0.376414 0.00507145
-0.975 0.394172 0.00345406
-0.925 0.39619 0.00536011
-0.875 0.393052 0.00437709
-0.825 0.389733 0.00331437
-0.775 0.388828 0.00347138
-0.725 0.381759 0.00365219
-0.675 0.375284 0.00514048
-0.625 0.372345 0.00345227
-0.575 0.355845 0.00432085
-0.525 0.345819 0.00324083
-0.475 0.335121 0.00342703
-0.425 0.323474 0.00292637
-0.375 0.316181 0.00339503
-0.325 0.302793 0.00263397
-0.275 0.293543 0.0019747
-0.225 0.290172 0.00197095
-0.175 0.283457 0.00258918
-0.125 0.280241 0.00215505
-0.075 0.280905 0.00301509
-0.025 0.282414 0.00241727
0.025 0.27694 0.00183136
0.075 0.277922 0.00204946
0.125 0.281371 0.0033004
0.175 0.281336 0.00304316
0.225 0.288802 0.00225248
0.275 0.295733 0.0033339
0.325 0.304776 0.00320711
0.375 0.312319 0.00335724
0.425 0.320069 0.00179101
0.475 0.326784 0.00307763
0.525 0.340741 0.00385458
0.575 0.347302 0.0026916
0.625 0.367086 0.00297959
0.675 0.37375 0.00463596
0.725 0.379224 0.00313017
0.775 0.386621 0.00439382
0.825 0.391853 0.00436241
0.875 0.396802 0.00465604
0.925 0.39119 0.00422981
0.975 0.378371 0.00387886
1.025 0.372224 0.0036322
1.075 0.356603 0.00431713
1.125 0.344422 0.00486603
1.175 0.322733 0.00496214
1.225 0.299767 0.00346522
1.275 0.261517 0.00454857
1.325 0.238802 0.00412668
1.375 0.214043 0.0039906
1.425 0.176181 0.00249828
1.475 0.148103 0.0020908
1.525 0.126776 0.00275404
1.575 0.097431 0.00205415
1.625 0.0775517 0.00158173
1.675 0.0586552 0.00156658
1.725 0.0427672 0.00115713
1.775 0.0303879 0.000885112
1.825 0.0206724 0.00087311
1.875 0.0162155 0.000734984
1.925 0.00943966 0.000351841
1.975 0.00589655 0.000363421
2.025 0.00350862 0.000223233
2.075 0.00231034 0.000139751
2.125 0.00122414 0.00012954
2.175 0.000758621 9.93439e-05
2.225 0.000663793 0.000124494
2.275 0.000327586 8.95058e-05
2.325 0.000163793 4.12984e-05
2.375 7.75862e-05 2.57901e-05
2.425 6.89655e-05 2.55731e-05
2.475 8.62069e-06 8.40241e-06
2.525 4.31034e-05 2.06717e-05
2.575 1.72414e-05 1.15659e-05
2.625 1.72414e-05 1.15659e-05
2.675 0 0
2.725 0 0
2.775 0 0
2.825 0 0
2.875 8.62069e-06 8.40241e-06
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
